,InvoiceNo
572068,21
537489,21
560261,21
561366,21
572288,21
538146,21
547826,21
548154,21
570842,21
566282,21
562454,21
552186,21
542584,21
561887,21
545043,21
573773,21
578786,21
553751,21
556183,21
559455,21
578006,21
542812,21
578923,21
556199,21
552316,21
569100,21
552572,21
575003,21
574747,21
543610,21
554560,21
557292,21
547060,21
578310,21
574295,21
547862,21
541086,21
542519,21
572565,21
537792,21
542114,21
564181,21
576025,21
545696,21
560397,21
578533,21
552465,21
577756,21
542090,21
553747,21
567816,21
570660,21
549939,21
572905,21
572289,21
570125,21
547000,21
540276,21
579144,21
576587,21
571944,21
545416,21
569729,21
559123,21
542227,21
539439,21
568161,21
569832,21
574040,21
554441,21
547417,21
578120,21
563036,21
561463,21
554483,21
540275,21
577798,21
575982,21
561601,21
556538,21
561383,21
546685,21
577311,21
571104,21
551817,21
570268,21
546100,21
556809,21
557790,21
561544,21
559654,21
548636,21
574699,21
562652,21
553057,21
555872,21
567615,21
539293,21
579284,21
553750,21
538015,21
555514,21
575384,21
576563,21
546899,21
558462,21
549278,21
537163,21
544968,21
556189,21
545037,21
546909,21
571942,21
538655,21
547654,21
563211,21
558992,21
546435,21
555127,21
567579,20
563112,20
563239,20
577158,20
538633,20
546235,20
554684,20
550326,20
567323,20
563104,20
539305,20
542258,20
540502,20
557426,20
538639,20
547839,20
537255,20
549188,20
562918,20
571413,20
566312,20
564851,20
576055,20
562569,20
578682,20
551532,20
565781,20
574480,20
570412,20
563619,20
556478,20
540496,20
545580,20
571047,20
549745,20
572511,20
568655,20
566606,20
558077,20
570285,20
579258,20
570516,20
569826,20
568169,20
549007,20
547049,20
558563,20
557855,20
571563,20
567190,20
547886,20
574090,20
568376,20
569766,20
536762,20
568231,20
573007,20
559733,20
549566,20
563698,20
549101,20
578686,20
569904,20
560098,20
549296,20
543913,20
557896,20
566262,20
556303,20
577689,20
557958,20
559652,20
561654,20
559903,20
559349,20
547829,20
541112,20
574750,20
563844,20
541511,20
562345,20
577598,20
543466,20
575929,20
553515,20
579832,20
551986,20
578030,20
545075,20
550329,20
536805,20
543548,20
549121,20
573411,20
560097,20
556121,20
546034,20
557875,20
544885,20
556537,20
550132,20
555195,20
568547,20
556182,20
555836,20
566576,20
550955,20
566587,20
552711,20
545851,20
555073,20
547044,20
577691,20
564496,20
547251,20
551412,20
568063,20
560426,20
542908,20
575036,20
576388,20
545595,20
551655,20
564352,20
557309,20
547068,20
539038,20
543120,20
540395,20
546062,20
565807,20
544485,20
563737,20
541595,20
542864,20
576554,20
572762,20
570443,20
539982,20
558481,20
537691,20
549053,20
549977,20
537683,20
562456,20
553402,20
546304,20
548353,20
565312,20
572335,20
542870,20
545544,20
575970,20
578326,20
551833,20
556020,20
576838,20
556479,20
573102,20
553996,20
570861,20
564534,20
563369,20
542716,20
544067,20
538365,20
555348,20
556520,20
567178,20
575914,20
547877,20
557471,20
579149,20
559132,20
566673,20
567328,20
569827,20
548361,20
574089,20
538683,20
545908,20
562849,20
573276,20
578805,20
565384,20
574445,20
548655,20
556768,20
575046,20
577109,20
573879,20
564713,20
568829,20
553377,20
569147,20
539725,20
538968,20
578369,20
553553,20
541883,20
540413,20
568218,20
556214,20
553872,20
547569,20
554033,20
572613,20
569014,20
548331,20
570238,20
566563,20
565436,20
573866,20
574643,20
552065,20
554672,20
555559,20
553575,20
572860,20
576112,20
563722,20
571560,20
547026,20
541126,20
567663,20
568882,20
539255,20
547864,20
550773,20
538999,20
562890,20
568795,20
556501,20
548156,20
556072,20
562037,20
556229,20
568423,20
561871,20
568947,20
574051,20
559308,20
540635,20
554181,20
561711,20
575870,20
562775,20
560602,20
564639,20
545411,20
571681,20
544937,20
561114,20
551812,20
571561,20
574313,20
577173,20
555476,20
552330,20
545555,20
562774,20
552804,20
557492,20
564863,20
561862,20
554082,20
547870,20
545165,20
559301,20
578011,20
564537,20
548199,20
561859,20
556202,20
539263,20
576353,20
542431,20
544934,20
570880,20
566981,20
563071,20
544789,20
556642,20
559554,20
574681,20
549837,20
576372,20
543519,20
563911,20
541986,20
579274,20
574920,20
559457,20
539333,20
562256,20
545702,20
577550,20
572285,20
561022,20
569210,20
569536,20
550361,20
545637,20
571069,20
544454,20
564484,20
544687,20
553179,20
568578,20
578053,20
579444,20
543774,20
574514,20
551462,20
549592,20
557326,20
568519,20
567864,20
537898,20
562534,20
557782,20
571142,20
559539,20
578992,20
562132,20
549829,20
569715,20
557312,20
574728,20
552571,20
561818,20
542527,20
551289,20
563237,20
546321,20
539587,20
551218,20
543907,20
558197,20
552267,20
551033,20
554062,20
543001,20
540532,20
550167,20
546681,20
572049,20
559062,20
537227,20
566731,20
545514,20
557070,20
567654,20
550526,20
538722,20
549835,20
560086,20
577543,20
568147,20
536635,20
571103,20
559991,20
574725,20
574589,20
543651,19
563090,19
548152,19
544637,19
565918,19
564198,19
576190,19
553876,19
564860,19
564034,19
556120,19
568665,19
546732,19
562526,19
559157,19
543590,19
561709,19
545928,19
565738,19
570720,19
543123,19
537674,19
563111,19
550796,19
539309,19
550339,19
565795,19
560606,19
574036,19
575710,19
576374,19
560254,19
542407,19
546376,19
557279,19
547891,19
579530,19
547985,19
573160,19
542228,19
561698,19
570713,19
539637,19
574921,19
556528,19
566310,19
559668,19
559331,19
572673,19
573085,19
562791,19
566860,19
544791,19
553180,19
537044,19
560010,19
557963,19
555485,19
577160,19
544100,19
574247,19
576628,19
548558,19
572563,19
553896,19
566590,19
576652,19
546314,19
541259,19
567939,19
546522,19
536378,19
554372,19
552467,19
536976,19
553725,19
536752,19
562388,19
578420,19
552139,19
550714,19
541565,19
559505,19
559366,19
561685,19
567628,19
562100,19
557897,19
548554,19
572901,19
578924,19
550157,19
541615,19
539252,19
547874,19
539588,19
567622,19
556791,19
550341,19
546243,19
562725,19
566572,19
550283,19
578265,19
566488,19
544453,19
554075,19
560361,19
564066,19
546545,19
572452,19
541021,19
550750,19
547571,19
545300,19
538879,19
576256,19
543626,19
557406,19
551846,19
543645,19
574491,19
563929,19
546837,19
564317,19
537685,19
560603,19
548545,19
563091,19
575037,19
537457,19
548801,19
549954,19
553050,19
544904,19
561542,19
565226,19
550988,19
544888,19
574490,19
560872,19
550781,19
565210,19
543115,19
544056,19
565776,19
566288,19
542709,19
563234,19
561808,19
557122,19
559697,19
541950,19
550161,19
569662,19
563858,19
542620,19
571709,19
541429,19
544701,19
554392,19
547002,19
543389,19
567386,19
566597,19
573934,19
559669,19
563429,19
573275,19
538363,19
565383,19
547721,19
543282,19
564037,19
565844,19
569668,19
542731,19
568802,19
550804,19
573872,19
568726,19
575956,19
547349,19
541088,19
545339,19
547720,19
578009,19
543642,19
536750,19
561617,19
562732,19
537156,19
545021,19
576873,19
572775,19
578366,19
553152,19
571360,19
579261,19
549947,19
546119,19
566772,19
549551,19
560896,19
553140,19
546915,19
551342,19
571322,19
565934,19
554281,19
540467,19
550251,19
538843,19
572279,19
575655,19
565491,19
555731,19
551715,19
549298,19
577023,19
546639,19
552813,19
539098,19
548973,19
578315,19
542598,19
553004,19
536800,19
578151,19
564174,19
560503,19
578815,19
546366,19
576604,19
554542,19
562604,19
560207,19
541249,19
539246,19
548520,19
537688,19
573777,19
544695,19
550885,19
544916,19
577699,19
541302,19
569036,19
538900,19
568883,19
563656,19
537130,19
574023,19
575939,19
547662,19
565784,19
568189,19
579254,19
564731,19
543639,19
566442,19
551713,19
568583,19
552372,19
572658,19
553888,19
555703,19
547902,19
569257,19
576251,19
566006,19
541864,19
563953,19
556207,19
569659,19
541225,19
563498,19
566585,19
550316,19
569206,19
539259,19
539835,19
576351,19
561518,19
574052,19
562163,19
552877,19
569590,19
541263,19
567664,19
569847,19
569016,19
557143,19
550659,19
549293,19
562418,19
549123,19
564227,19
544391,19
577404,19
549154,19
558198,19
539322,19
554963,19
576187,19
559018,19
543028,19
553836,19
543036,19
548215,19
575892,19
579455,19
579268,19
558908,19
566276,19
574777,19
545910,19
577530,19
560882,19
568951,19
577733,19
570679,19
537829,19
579515,19
544908,19
541875,19
571848,19
577831,19
572286,19
543594,19
541793,19
537389,19
562596,19
566904,19
556252,19
552854,19
559028,19
554977,19
546562,19
562615,19
553187,19
562841,19
571987,19
569677,19
550939,19
541995,19
561092,19
565613,19
555092,19
551961,19
575179,19
567368,19
551028,19
576780,19
555347,19
558085,19
540567,19
576301,19
576575,19
547687,19
562838,19
544846,19
541796,19
571213,19
544341,19
538202,19
539112,19
550202,19
541669,19
569538,19
556883,19
548150,19
570247,19
546165,19
544282,19
563908,19
549851,19
542796,19
549052,19
547795,19
562968,19
573159,19
560891,19
559897,19
543481,19
578945,19
550918,19
579600,19
552528,19
575475,19
571293,19
569242,19
574560,19
568319,19
543805,19
567883,19
553889,19
544064,19
550579,19
539498,19
575690,19
576379,18
556906,18
569207,18
538715,18
548208,18
536633,18
558435,18
555312,18
539030,18
577610,18
575903,18
550301,18
579433,18
537420,18
562217,18
562220,18
568213,18
566428,18
570414,18
546425,18
565292,18
566049,18
565320,18
568944,18
542002,18
544059,18
550978,18
558746,18
570669,18
575634,18
576556,18
576357,18
545183,18
569239,18
561799,18
537216,18
546415,18
565327,18
542858,18
553315,18
540472,18
572237,18
544900,18
549258,18
572509,18
560222,18
541522,18
563590,18
542863,18
557976,18
566162,18
569459,18
563032,18
570256,18
570413,18
542790,18
576834,18
555343,18
549451,18
540999,18
543286,18
556958,18
558892,18
547686,18
564371,18
568187,18
566621,18
568729,18
540525,18
573270,18
542277,18
572460,18
577142,18
560538,18
574088,18
562209,18
550478,18
575321,18
567660,18
561750,18
536396,18
537467,18
562783,18
537231,18
543604,18
566431,18
575129,18
578092,18
564330,18
553341,18
567679,18
566850,18
552243,18
559746,18
568875,18
557611,18
573001,18
547697,18
558183,18
550285,18
552536,18
574064,18
565585,18
542599,18
565092,18
573019,18
565610,18
566396,18
552321,18
559144,18
554359,18
564306,18
569632,18
567373,18
552831,18
545344,18
568397,18
545346,18
562839,18
549751,18
568877,18
550799,18
557349,18
579432,18
565398,18
548743,18
550199,18
554088,18
552306,18
571748,18
574048,18
574020,18
541006,18
570733,18
538708,18
577093,18
550503,18
552542,18
574314,18
543598,18
562014,18
546683,18
552828,18
564078,18
574016,18
565350,18
559146,18
560979,18
543809,18
546911,18
553340,18
555847,18
549940,18
538504,18
537672,18
555645,18
560238,18
569965,18
571939,18
550723,18
566231,18
574228,18
557066,18
538296,18
547555,18
563161,18
572912,18
573865,18
559302,18
563746,18
548865,18
551194,18
572326,18
568880,18
548551,18
557316,18
548807,18
548038,18
566438,18
569842,18
536607,18
554989,18
569255,18
558878,18
563440,18
556467,18
577745,18
553149,18
538653,18
544802,18
566443,18
569564,18
542226,18
564363,18
560893,18
578100,18
572667,18
566329,18
574963,18
561715,18
578357,18
540113,18
571192,18
571323,18
576259,18
544810,18
577597,18
540172,18
548317,18
559153,18
577298,18
549283,18
578468,18
559791,18
556470,18
540094,18
577730,18
560387,18
547035,18
544211,18
570884,18
562376,18
562346,18
543187,18
557514,18
566444,18
575683,18
575754,18
559553,18
550324,18
563370,18
554286,18
566023,18
536799,18
566441,18
566732,18
555735,18
539103,18
550325,18
547507,18
565156,18
567979,18
545469,18
568539,18
552410,18
537634,18
556288,18
558035,18
539314,18
558879,18
542406,18
540984,18
561806,18
574084,18
573109,18
554939,18
544700,18
539609,18
542993,18
553921,18
579527,18
570885,18
542869,18
566277,18
575621,18
541977,18
544448,18
555744,18
572303,18
548276,18
561584,18
538364,18
562233,18
542381,18
548617,18
573366,18
565457,18
557115,18
550901,18
561128,18
548757,18
563946,18
544801,18
553207,18
550900,18
556279,18
569520,18
563435,18
536562,18
560870,18
554671,18
558293,18
542779,18
538116,18
566255,18
540412,18
579545,18
574260,18
570857,18
545290,18
563731,18
563692,18
544969,18
536571,18
545574,18
578532,18
556204,18
545035,18
545592,18
551337,18
558911,18
550129,18
542217,18
568576,18
577807,18
573398,18
569364,18
578316,18
554997,18
557750,18
576447,18
550314,18
546988,18
562913,18
562145,18
558295,18
565563,18
551857,18
574239,18
541946,18
579493,18
569828,18
549572,18
552714,18
537629,18
558625,18
559320,18
567524,18
563674,18
543993,18
547088,18
556964,18
549372,18
570910,18
552418,18
554465,18
576179,18
550289,18
551161,18
546250,18
537388,18
567312,18
547500,18
551850,18
547361,18
565446,18
568592,18
579846,18
557250,18
541949,18
562950,18
575937,18
559831,18
550802,18
548003,18
578031,18
563686,18
579535,18
556455,18
575212,18
550820,18
573399,18
555942,18
571306,17
574265,17
549299,17
551542,17
574049,17
552058,17
564433,17
558382,17
573914,17
539007,17
538567,17
546251,17
539590,17
553520,17
546418,17
536857,17
551984,17
544041,17
555125,17
575139,17
573863,17
561071,17
542390,17
549681,17
556465,17
575330,17
575911,17
547883,17
570422,17
544565,17
544412,17
545654,17
559254,17
547203,17
575410,17
538796,17
563384,17
577182,17
559546,17
570513,17
543374,17
543118,17
563348,17
541486,17
548007,17
550304,17
553015,17
555938,17
550817,17
573370,17
563095,17
571696,17
574877,17
550180,17
575889,17
549286,17
573745,17
557747,17
537738,17
539043,17
577074,17
542243,17
550312,17
554040,17
560186,17
569247,17
544319,17
573886,17
550315,17
544800,17
545853,17
554375,17
560422,17
576400,17
566819,17
543648,17
568364,17
551561,17
548407,17
548214,17
544447,17
573032,17
547004,17
536613,17
577127,17
575078,17
574880,17
555633,17
571497,17
568680,17
559509,17
544688,17
544944,17
541362,17
544179,17
540093,17
561321,17
571242,17
548151,17
558636,17
578849,17
538801,17
561060,17
542397,17
562850,17
573332,17
536759,17
554795,17
553663,17
568996,17
542649,17
570668,17
541370,17
566694,17
557219,17
540477,17
579872,17
541996,17
566320,17
562598,17
566433,17
556218,17
568992,17
576061,17
563723,17
572884,17
539993,17
574033,17
552198,17
550995,17
536813,17
553477,17
569853,17
567326,17
564302,17
555602,17
563534,17
567327,17
560920,17
576503,17
555603,17
544338,17
567374,17
578794,17
552445,17
551420,17
568143,17
574035,17
561656,17
554832,17
546552,17
563450,17
547076,17
554349,17
555264,17
540779,17
560415,17
563741,17
572021,17
579667,17
557301,17
552448,17
548334,17
572278,17
544065,17
579350,17
574719,17
558927,17
537689,17
563034,17
547811,17
571230,17
538862,17
546387,17
556797,17
556782,17
564503,17
545522,17
566592,17
571668,17
536406,17
575258,17
541682,17
568902,17
538108,17
579552,17
573924,17
551519,17
561903,17
543476,17
571926,17
553537,17
539478,17
574182,17
573769,17
540409,17
545013,17
559169,17
560102,17
564062,17
536398,17
562710,17
576833,17
552715,17
565728,17
554504,17
556283,17
541948,17
555002,17
536819,17
539472,17
577308,17
558053,17
549881,17
562455,17
565315,17
578028,17
553464,17
543044,17
574958,17
548861,17
554762,17
569825,17
550767,17
561907,17
577498,17
575186,17
567911,17
559459,17
568542,17
552268,17
568793,17
554946,17
570843,17
547657,17
578260,17
574934,17
568333,17
549059,17
566235,17
578829,17
536790,17
547803,17
566394,17
555544,17
538896,17
557761,17
548710,17
570212,17
565845,17
566393,17
567892,17
553418,17
540273,17
542412,17
559662,17
577501,17
557414,17
546431,17
552721,17
561876,17
558348,17
568160,17
546764,17
567637,17
566483,17
550347,17
539463,17
536690,17
555388,17
562907,17
557786,17
556485,17
544356,17
559367,17
547050,17
555594,17
554708,17
538844,17
566278,17
574915,17
575499,17
574591,17
551274,17
578247,17
537819,17
559360,17
551891,17
562380,17
578826,17
540121,17
562892,17
579524,17
542678,17
556105,17
567797,17
570649,17
573265,17
544283,17
548707,17
552526,17
538079,17
579087,17
536425,17
568697,17
579273,17
577743,17
552550,17
574835,17
561863,17
567889,17
543565,17
536685,17
537808,17
542174,17
576861,17
561528,17
579533,17
551125,17
546403,17
548563,17
563834,17
569213,17
577429,17
536582,17
542868,17
541846,17
539036,17
572086,17
562564,17
568203,17
569221,17
555921,17
553368,17
544644,17
549276,17
555583,17
567962,17
567333,17
543547,17
577409,17
570245,17
558749,17
567943,17
550462,17
561807,17
551599,17
560287,17
576905,17
552336,17
548408,17
562214,17
541851,17
560051,17
543647,17
571269,17
574393,17
551996,17
563750,17
560257,17
537129,17
544313,17
567846,17
575885,17
564868,17
550806,17
556462,17
562571,17
577155,17
550296,17
564657,17
561537,17
541591,17
544924,17
578234,17
548255,17
549693,17
577333,17
538166,17
571268,17
538521,17
553363,17
569732,17
574251,17
551893,16
574656,16
576694,16
536609,16
569019,16
553174,16
572353,16
564480,16
572541,16
547103,16
576412,16
579166,16
546525,16
547205,16
573376,16
565796,16
573486,16
547549,16
545052,16
576971,16
562354,16
539754,16
538657,16
564350,16
558995,16
563089,16
559555,16
540522,16
551963,16
574299,16
571693,16
574070,16
544394,16
569015,16
553183,16
574345,16
572026,16
539831,16
555737,16
552472,16
578997,16
574903,16
561860,16
537618,16
550973,16
573112,16
557765,16
579854,16
568781,16
567488,16
537376,16
553058,16
549728,16
568320,16
558204,16
536630,16
562369,16
544610,16
576092,16
542374,16
562260,16
543054,16
564855,16
579133,16
554824,16
550124,16
544165,16
547563,16
569862,16
557518,16
555551,16
544411,16
574302,16
538260,16
544058,16
544471,16
574082,16
571728,16
553834,16
538343,16
558963,16
554825,16
538851,16
540005,16
552559,16
569022,16
548768,16
542470,16
548975,16
570001,16
555628,16
536373,16
547561,16
578069,16
563441,16
537409,16
553576,16
537440,16
566061,16
564170,16
547537,16
557770,16
568144,16
558768,16
541798,16
551843,16
545700,16
547538,16
538841,16
561205,16
545635,16
571943,16
563252,16
556682,16
573135,16
542093,16
539247,16
548716,16
547097,16
536542,16
538689,16
550964,16
555550,16
558454,16
574846,16
549790,16
551840,16
536639,16
555112,16
557011,16
564482,16
556318,16
552298,16
571067,16
538645,16
557950,16
569560,16
540265,16
570121,16
578523,16
547990,16
571945,16
561105,16
541207,16
569384,16
549836,16
546748,16
539015,16
556048,16
551954,16
545907,16
556304,16
574871,16
551858,16
568234,16
542409,16
570507,16
574342,16
565200,16
551880,16
543021,16
545303,16
549944,16
556050,16
569734,16
569641,16
546239,16
559783,16
539290,16
538308,16
576219,16
560742,16
537880,16
565922,16
550779,16
547252,16
542246,16
551352,16
566667,16
568495,16
537211,16
557933,16
557226,16
550837,16
550001,16
573033,16
567849,16
546857,16
544647,16
578086,16
552307,16
566938,16
551860,16
545459,16
554129,16
579623,16
571496,16
576867,16
536698,16
570024,16
569768,16
543668,16
569141,16
561203,16
543272,16
541481,16
551281,16
546992,16
544663,16
547511,16
537210,16
564904,16
539580,16
572217,16
564136,16
540809,16
556490,16
549309,16
559934,16
545915,16
548218,16
553404,16
542585,16
547513,16
552134,16
548990,16
565862,16
575700,16
559696,16
558042,16
537628,16
549574,16
558634,16
553668,16
544307,16
556054,16
557409,16
562562,16
545477,16
565444,16
552642,16
572024,16
560094,16
539496,16
555916,16
576214,16
559369,16
563361,16
552271,16
576091,16
558432,16
573350,16
565091,16
579434,16
578263,16
567124,16
549247,16
546255,16
556051,16
540096,16
557476,16
566227,16
546686,16
541204,16
547020,16
559460,16
552121,16
550008,16
573918,16
571235,16
565769,16
543798,16
571914,16
569249,16
540354,16
541574,16
566933,16
565863,16
544815,16
575899,16
545041,16
551876,16
542994,16
576649,16
572772,16
575643,16
564307,16
543641,16
551714,16
572836,16
553670,16
568149,16
537885,16
560854,16
554941,16
542543,16
547122,16
574354,16
544806,16
560915,16
556580,16
567111,16
560107,16
563689,16
548869,16
556790,16
552692,16
552007,16
570682,16
548611,16
563728,16
569574,16
558616,16
564634,16
540462,16
568556,16
554665,16
539018,16
572196,16
538511,16
569688,16
568897,16
575976,16
542110,16
564800,16
540508,16
548337,16
575893,16
566783,16
574994,16
567545,16
551439,16
565147,16
565790,16
579062,16
538191,16
555651,16
563615,16
536667,16
552964,16
543391,16
565424,16
572863,16
540915,16
554996,16
536375,16
572922,16
570292,16
560698,16
552273,16
546544,16
559896,16
552326,16
569244,16
569325,16
548622,16
567384,16
536628,16
550490,16
546396,16
562612,16
542111,16
540404,16
564246,16
577365,16
560262,16
540161,16
563943,16
560052,16
568153,16
553046,16
577602,16
537842,16
575935,16
542521,16
571106,16
566616,16
536576,16
557959,16
566595,16
551944,16
566915,16
563178,16
538113,16
567887,16
560914,16
545345,16
571549,16
541680,16
539212,16
572399,16
546963,16
566617,16
563425,16
555866,16
568140,16
564192,16
575210,16
551418,16
554843,16
567372,16
558868,16
543246,16
573931,16
555000,16
556887,16
563703,16
563476,16
545859,16
552764,16
564718,16
574949,16
557560,16
546275,16
551147,16
553192,16
578171,16
563191,16
537607,16
566293,16
577020,16
561695,16
552193,16
552690,16
542729,16
539222,16
565316,16
559121,16
540505,16
540043,16
554995,16
577329,16
567292,16
545826,16
567683,16
569487,16
564059,16
540817,16
539658,16
561329,16
576328,16
552192,16
555414,16
551396,16
555582,16
564556,16
536839,16
574072,16
560888,16
555507,16
559350,16
579507,16
544668,16
541699,16
542434,16
564656,16
565565,16
544749,16
564803,16
548974,16
577172,16
577812,16
548499,16
546189,16
548486,16
566822,16
554817,16
574387,16
546883,16
574534,16
574278,16
545518,16
579256,16
576254,16
578544,16
541270,16
557884,16
564083,16
553472,16
566303,16
575742,16
578789,15
538816,15
547572,15
549275,15
553339,15
572994,15
558567,15
562023,15
555410,15
537238,15
558383,15
560686,15
572333,15
575085,15
568239,15
547419,15
556125,15
565849,15
537241,15
573392,15
544607,15
579157,15
568800,15
563744,15
566875,15
579685,15
570590,15
551702,15
575083,15
556187,15
546122,15
557040,15
569104,15
565014,15
542788,15
569322,15
575493,15
569483,15
578104,15
537840,15
561678,15
549722,15
554362,15
575828,15
537603,15
554355,15
572771,15
557967,15
566624,15
556792,15
556488,15
579037,15
538097,15
541107,15
543836,15
573927,15
567936,15
548555,15
575127,15
565461,15
578914,15
561875,15
551884,15
578791,15
557603,15
567976,15
564434,15
552977,15
553007,15
574349,15
543731,15
545692,15
577031,15
553052,15
562448,15
548534,15
549554,15
563695,15
536956,15
572568,15
551315,15
552055,15
552322,15
572033,15
575062,15
572908,15
550275,15
574692,15
552308,15
544182,15
565782,15
572907,15
562926,15
572742,15
568200,15
550523,15
545148,15
575342,15
541788,15
579174,15
545322,15
548616,15
539249,15
537795,15
544836,15
549832,15
536612,15
545589,15
564268,15
558762,15
562222,15
562156,15
574744,15
540529,15
563927,15
569580,15
571657,15
574831,15
575194,15
579544,15
574945,15
553165,15
538905,15
551546,15
573140,15
560432,15
555635,15
575195,15
570178,15
574281,15
574085,15
539016,15
563556,15
545588,15
551791,15
536561,15
565758,15
542692,15
550303,15
556247,15
562430,15
576624,15
579522,15
561355,15
564223,15
552965,15
537055,15
579143,15
568904,15
567676,15
560972,15
537142,15
575986,15
579442,15
556903,15
554854,15
558467,15
566308,15
574706,15
553574,15
576068,15
573509,15
558339,15
563833,15
568577,15
567175,15
557132,15
566778,15
548325,15
563738,15
545764,15
557849,15
561095,15
543829,15
543454,15
558873,15
537690,15
579467,15
573178,15
573632,15
571263,15
552452,15
558713,15
549015,15
575068,15
544352,15
575682,15
575392,15
541671,15
560246,15
540641,15
538592,15
571120,15
563062,15
574718,15
546158,15
561009,15
556009,15
562205,15
556032,15
566043,15
565238,15
537867,15
551170,15
574331,15
576378,15
559346,15
571892,15
553709,15
561399,15
568692,15
552303,15
554092,15
537830,15
555114,15
552261,15
575765,15
544280,15
566728,15
538200,15
573131,15
541594,15
540249,15
546644,15
545819,15
562127,15
553191,15
576639,15
577919,15
564044,15
567692,15
553680,15
542528,15
569740,15
555495,15
549916,15
560500,15
568669,15
539490,15
567678,15
539459,15
565223,15
542623,15
575188,15
542616,15
553343,15
541947,15
538998,15
538206,15
567140,15
578281,15
542224,15
547963,15
541968,15
545220,15
551549,15
565467,15
576859,15
548452,15
578025,15
562768,15
565479,15
553737,15
568551,15
566491,15
563024,15
568378,15
561246,15
579138,15
556179,15
559370,15
559639,15
536605,15
575320,15
576543,15
547655,15
560483,15
566286,15
564321,15
577161,15
539462,15
568660,15
557410,15
552958,15
555133,15
553925,15
556440,15
537671,15
548544,15
554949,15
552969,15
569361,15
547833,15
556630,15
555876,15
541003,15
537301,15
562951,15
577770,15
550169,15
557020,15
557280,15
570115,15
548319,15
540648,15
540371,15
536851,15
575605,15
568159,15
549975,15
565441,15
558335,15
565584,15
577090,15
563206,15
575181,15
564088,15
576370,15
556256,15
571844,15
562202,15
543377,15
573126,15
539095,15
544914,15
550498,15
542247,15
563171,15
540703,15
571740,15
576067,15
537815,15
572244,15
574953,15
557251,15
570188,15
573996,15
559299,15
564304,15
549718,15
551391,15
538895,15
559811,15
546554,15
540493,15
570505,15
563837,15
539046,15
545190,15
569252,15
544060,15
558632,15
536500,15
550185,15
564022,15
538541,15
557975,15
548512,15
562592,15
572220,15
579518,15
544187,15
556477,15
540554,15
543400,15
551733,15
562096,15
556472,15
553526,15
544190,15
550958,15
552078,15
576318,15
576574,15
539442,15
554787,15
558389,15
569705,15
560829,15
565611,15
563358,15
569397,15
553346,15
545596,15
571041,15
537770,15
576564,15
541091,15
563510,15
572474,15
559014,15
544643,15
572062,15
559167,15
572734,15
565921,15
576172,15
545698,15
545471,15
539311,15
548642,15
544042,15
544906,15
547644,15
572848,15
547134,15
559527,15
558643,15
556219,15
552872,15
550822,15
569405,15
571551,15
553861,15
566817,15
559160,15
560437,15
554353,15
565438,15
569532,15
573374,15
566973,15
574873,15
566705,15
579173,15
572313,15
552562,15
566421,15
568225,15
561074,15
567701,15
563362,15
572856,15
557973,15
578080,15
566971,15
543921,15
576917,15
548744,15
558271,15
536741,15
547496,15
557503,15
540990,15
566199,15
552893,15
549304,14
556248,14
571735,14
554835,14
562389,14
579443,14
573027,14
561689,14
568989,14
555743,14
574669,14
553221,14
538576,14
560934,14
550346,14
557952,14
568787,14
558092,14
554067,14
576836,14
554968,14
544895,14
548234,14
565332,14
543197,14
536733,14
537837,14
562767,14
546218,14
558107,14
537435,14
571258,14
567626,14
551870,14
579538,14
541015,14
559064,14
562108,14
577747,14
578117,14
536611,14
548171,14
563231,14
541858,14
560034,14
567516,14
574352,14
536477,14
562433,14
560598,14
558460,14
563367,14
565853,14
569407,14
570833,14
568139,14
561087,14
552853,14
577176,14
554118,14
545184,14
567356,14
545218,14
558619,14
578063,14
575220,14
549564,14
544899,14
550351,14
565838,14
549735,14
536590,14
559150,14
536460,14
552244,14
549320,14
563170,14
564963,14
550148,14
566480,14
565732,14
541973,14
552324,14
545044,14
577256,14
573368,14
545182,14
560998,14
575132,14
541587,14
563621,14
575383,14
556100,14
555517,14
579307,14
554000,14
536972,14
575723,14
545152,14
578308,14
577600,14
568480,14
558633,14
572990,14
565458,14
564815,14
573778,14
577616,14
547898,14
550992,14
547021,14
547515,14
571641,14
555234,14
546790,14
549322,14
562535,14
558159,14
563718,14
550457,14
539213,14
556512,14
562809,14
537371,14
539570,14
577838,14
567369,14
541239,14
553675,14
538263,14
536938,14
579572,14
577811,14
543232,14
579679,14
544911,14
543542,14
545913,14
551653,14
537387,14
542933,14
569479,14
564872,14
568151,14
572108,14
550504,14
568945,14
573382,14
572663,14
577086,14
536960,14
544472,14
562162,14
567163,14
538473,14
544314,14
553664,14
558122,14
539461,14
538076,14
555501,14
546665,14
542603,14
576553,14
571733,14
566567,14
564722,14
547912,14
553711,14
566299,14
575642,14
544044,14
549263,14
561395,14
563574,14
557008,14
571672,14
544332,14
564943,14
545748,14
573184,14
566747,14
573144,14
567382,14
574338,14
547866,14
568196,14
538646,14
537377,14
537046,14
576809,14
560577,14
572106,14
571080,14
578952,14
564188,14
543174,14
555829,14
559988,14
575520,14
559821,14
549843,14
544102,14
537049,14
579270,14
579255,14
576521,14
572720,14
554271,14
565197,14
539497,14
541002,14
538888,14
561914,14
556680,14
573875,14
542673,14
571193,14
563754,14
576881,14
545441,14
543553,14
543592,14
554987,14
537707,14
547647,14
541585,14
542776,14
563905,14
566075,14
