,CustomerID
15944.0,6
17578.0,6
14437.0,6
16878.0,6
17556.0,6
17549.0,6
16927.0,6
14027.0,6
17524.0,6
16106.0,6
16610.0,6
14196.0,6
15428.0,6
14789.0,6
15422.0,6
14782.0,6
17929.0,6
14039.0,6
13525.0,6
16190.0,6
14463.0,6
14045.0,6
12403.0,6
16213.0,6
15653.0,6
16276.0,6
14768.0,6
14795.0,6
16424.0,6
16430.0,6
15397.0,6
14495.0,6
17879.0,6
13651.0,6
16516.0,6
14582.0,6
14836.0,6
16582.0,6
14147.0,6
14155.0,6
16671.0,6
18240.0,6
14861.0,6
17718.0,6
17513.0,6
14054.0,6
13723.0,6
15709.0,6
13079.0,6
13080.0,6
13003.0,6
15100.0,6
15705.0,6
15973.0,6
12863.0,6
16998.0,6
15612.0,6
15180.0,6
14967.0,6
16041.0,6
14345.0,6
17414.0,6
14353.0,6
12821.0,6
17325.0,6
15610.0,6
13095.0,6
15729.0,6
14340.0,6
12755.0,6
17330.0,6
17268.0,6
14627.0,5
13958.0,5
18227.0,5
15347.0,5
16623.0,5
13299.0,5
18050.0,5
14542.0,5
13296.0,5
17707.0,5
12659.0,5
15063.0,5
14752.0,5
17788.0,5
15350.0,5
13522.0,5
12548.0,5
13645.0,5
15098.0,5
16405.0,5
15661.0,5
14124.0,5
16542.0,5
18032.0,5
16377.0,5
16363.0,5
13848.0,5
12401.0,5
16569.0,5
15042.0,5
17844.0,5
12968.0,5
14393.0,5
17820.0,5
15083.0,5
12995.0,5
12823.0,5
16617.0,5
17163.0,5
16698.0,5
17468.0,5
16789.0,5
17640.0,5
13218.0,5
13216.0,5
17628.0,5
15168.0,5
15222.0,5
15445.0,5
14962.0,5
15593.0,5
17991.0,5
13992.0,5
17500.0,5
15703.0,5
13947.0,5
14259.0,5
13223.0,5
18019.0,5
14213.0,5
17060.0,5
16308.0,4
13514.0,4
16387.0,4
12897.0,4
14816.0,4
16532.0,4
12445.0,4
12587.0,4
14661.0,4
12908.0,4
14457.0,4
14792.0,4
15368.0,4
14566.0,4
16505.0,4
17212.0,4
12817.0,4
15899.0,4
12734.0,4
12736.0,4
12756.0,4
14373.0,4
17394.0,4
12665.0,4
16742.0,4
16462.0,4
13832.0,4
16446.0,4
12353.0,4
14371.0,4
13147.0,4
12873.0,4
14548.0,4
13006.0,4
14987.0,4
12789.0,4
18246.0,4
15728.0,4
15526.0,4
17620.0,4
14520.0,4
17026.0,4
13693.0,4
15160.0,4
13551.0,4
14865.0,4
14609.0,4
18220.0,4
12984.0,4
14053.0,4
13160.0,4
18256.0,4
14840.0,4
17174.0,4
14080.0,4
15049.0,3
14777.0,3
12855.0,3
15043.0,3
12864.0,3
16171.0,3
12891.0,3
14785.0,3
16262.0,3
15992.0,3
16319.0,3
18017.0,3
15619.0,3
16454.0,3
16692.0,3
17391.0,3
18058.0,3
13682.0,3
18273.0,3
16784.0,3
17616.0,3
13194.0,3
13877.0,3
17024.0,3
15178.0,3
14589.0,3
14946.0,3
13144.0,3
17536.0,3
13132.0,3
14423.0,3
15744.0,3
14616.0,3
13948.0,3
13011.0,3
16716.0,3
12603.0,3
15374.0,3
13403.0,3
16565.0,3
16545.0,3
15286.0,3
12605.0,3
13739.0,3
14300.0,3
14148.0,3
16986.0,3
16506.0,3
17775.0,3
15802.0,3
14185.0,3
16679.0,3
14117.0,3
16162.0,2
15945.0,2
18084.0,2
15603.0,2
15649.0,2
17995.0,2
18080.0,2
18133.0,2
14682.0,2
15638.0,2
15940.0,2
16073.0,2
12346.0,2
16754.0,2
15488.0,2
15216.0,2
13188.0,2
16856.0,2
17553.0,2
17547.0,2
13130.0,2
18268.0,2
16976.0,2
13106.0,2
15691.0,2
13068.0,2
17029.0,2
12791.0,2
17079.0,2
14603.0,2
12814.0,2
17427.0,2
17186.0,2
17408.0,2
17382.0,2
12917.0,2
12870.0,2
12875.0,2
13228.0,2
13298.0,2
17896.0,2
13967.0,2
17941.0,2
15423.0,2
16344.0,2
16429.0,2
15269.0,2
16468.0,2
13452.0,2
14821.0,2
17831.0,2
15442.0,2
17747.0,2
16659.0,2
16257.0,2
14642.0,2
14199.0,2
12666.0,2
17942.0,2
18174.0,1
14576.0,1
15657.0,1
13747.0,1
15668.0,1
18141.0,1
13829.0,1
13841.0,1
15753.0,1
18233.0,1
18184.0,1
17331.0,1
18113.0,1
13120.0,1
13302.0,1
17715.0,1
13270.0,1
16737.0,1
16738.0,1
13256.0,1
16765.0,1
13185.0,1
13154.0,1
16881.0,1
13135.0,1
14424.0,1
16953.0,1
15195.0,1
13099.0,1
17752.0,1
16990.0,1
16995.0,1
17065.0,1
17102.0,1
17448.0,1
13017.0,1
17443.0,1
15118.0,1
12943.0,1
17291.0,1
14351.0,1
17307.0,1
17347.0,1
15070.0,1
13307.0,1
15313.0,1
14679.0,1
17986.0,1
16061.0,1
15590.0,1
16078.0,1
16093.0,1
13703.0,1
18068.0,1
14705.0,1
16138.0,1
16144.0,1
16148.0,1
15562.0,1
15524.0,1
12503.0,1
12505.0,1
15510.0,1
15316.0,1
17956.0,1
17948.0,1
16323.0,1
14090.0,1
17925.0,1
17923.0,1
16428.0,1
14119.0,1
15389.0,1
15369.0,1
13391.0,1
16579.0,1
13366.0,1
17763.0,1
17846.0,1
